log_id,timestamp,api_name,endpoint,request_method,response_code,response_time_ms,request_size_bytes,response_size_bytes,server_name,environment,error_code,timeout_flag,transaction_id
API000013600,2024-07-06 21:09:58,CustomerAPI,/api/customers,POST,503,95,3209,3979,SRV029,PRODUCTION,E107,N,TXN0000009551
API000013603,2025-01-25 00:34:36,LoanAPI,/api/loans,POST,503,264,3825,404,SRV002,UAT,E110,N,
API000013613,2024-05-22 03:45:41,AccountAPI,/api/accounts,PUT,503,71,2088,3722,SRV040,PRODUCTION,E110,N,TXN0000016241
API000013625,2024-09-16 12:35:47,TransactionAPI,/api/transactions,GET,502,50,2587,5481,SRV029,PRODUCTION,E108,N,TXN0000015330
API000013638,2024-03-08 19:01:52,LoanAPI,/api/loans,GET,500,104,1898,6719,SRV014,PRODUCTION,E101,N,TXN0000013899
API000013648,2026-07-09 00:51:15,KYCAPI,/api/kyc,GET,504,306,3887,4537,SRV001,PRODUCTION,E107,Y,TXN0000015677
API000013651,2026-07-08 15:30:37,CustomerAPI,/api/customers,GET,502,104,977,5697,SRV016,PRODUCTION,E105,N,TXN0000007871
API000013661,2025-12-17 07:20:35,KYCAPI,/api/kyc,POST,502,66,3645,9621,SRV039,PRODUCTION,E107,N,TXN0000023600
API000013670,2023-12-05 11:07:59,CustomerAPI,/api/customers,POST,504,62,869,7847,SRV029,PRODUCTION,E109,Y,TXN0000009437
API000013681,2026-04-09 04:37:34,StatementAPI,/api/statements,POST,500,447,3908,6289,SRV014,PRODUCTION,E101,N,TXN0000013931
API000013698,2026-03-12 19:05:51,TransactionAPI,/api/transactions,GET,502,116,755,3009,SRV028,PRODUCTION,E102,N,TXN0000006654
API000013719,2025-02-18 09:37:12,NotificationAPI,/api/notifications,GET,500,286,733,9029,SRV029,PRODUCTION,E106,N,TXN0000017055
API000013720,2024-05-21 06:56:51,LoanAPI,/api/loans,DELETE,504,254,1446,782,SRV011,PRODUCTION,E101,Y,TXN0000010815
API000013722,2023-10-06 03:42:12,KYCAPI,/api/kyc,GET,500,173,2018,1069,SRV007,PRODUCTION,E102,N,TXN0000024023
API000013727,2026-05-29 18:11:02,AuthAPI,/api/auth,DELETE,504,112,330,6061,SRV035,PRODUCTION,E110,Y,TXN0000018386
API000013735,2023-05-15 02:44:06,FraudAPI,/api/fraud,GET,502,64,2964,2998,SRV032,PRODUCTION,E103,N,TXN0000021555
API000013748,2025-12-19 05:03:57,AccountAPI,/api/accounts,PUT,500,58,2767,9460,SRV031,PRODUCTION,E103,N,TXN0000011339
API000013758,2023-03-04 01:59:53,AuthAPI,/api/auth,POST,500,406,1275,5303,SRV037,PRODUCTION,E111,N,TXN0000003361
API000013760,2023-12-24 04:51:32,LoanAPI,/api/loans,POST,504,189,925,6642,SRV035,PRODUCTION,E109,Y,TXN0000000902
API000013777,2025-06-19 17:24:21,StatementAPI,/api/statements,POST,504,258,1491,7734,SRV008,PRODUCTION,E106,Y,TXN0000011000
API000013779,2023-06-18 21:47:27,PaymentAPI,/api/payments,POST,504,91,4345,5816,SRV035,PRODUCTION,E111,Y,TXN0000005250
API000013780,2023-10-09 20:02:43,StatementAPI,/api/statements,POST,500,446,516,9092,SRV003,PRODUCTION,E104,N,
API000013809,2025-12-03 21:58:58,StatementAPI,/api/statements,POST,502,133,1986,293,SRV032,UAT,E111,N,TXN0000000542
API000013810,2024-08-12 03:32:01,LoanAPI,/api/loans,GET,500,135,4328,5535,SRV007,UAT,E105,N,TXN0000010499
API000013811,2025-04-13 09:23:39,TransactionAPI,/api/transactions,POST,504,140,3502,5240,SRV011,PRODUCTION,E107,Y,
API000013814,2023-08-29 03:19:59,NotificationAPI,/api/notifications,POST,504,94,596,4905,SRV024,PRODUCTION,E108,Y,TXN0000013570
API000013833,2024-08-13 19:36:30,TransactionAPI,/api/transactions,GET,500,758,3959,8652,SRV034,UAT,E104,N,
API000013843,2025-02-19 18:07:38,FraudAPI,/api/fraud,POST,500,74,591,5618,SRV029,PRODUCTION,E100,N,TXN0000001548
API000013844,2025-11-11 01:21:59,AuthAPI,/api/auth,POST,502,30,4303,2436,SRV010,PRODUCTION,E106,N,
API000013851,2024-06-26 09:10:00,KYCAPI,/api/kyc,GET,500,167,4840,4112,SRV023,PRODUCTION,E110,N,
API000013852,2025-09-01 17:46:13,AccountAPI,/api/accounts,POST,504,259,464,9636,SRV025,SIT,E110,Y,
API000013881,2023-12-20 10:42:03,KYCAPI,/api/kyc,GET,504,183,3863,7203,SRV018,PRODUCTION,E110,Y,
API000013885,2026-06-25 21:05:32,FraudAPI,/api/fraud,PUT,502,911,1162,2533,SRV004,PRODUCTION,E101,N,TXN0000015622
API000013886,2025-09-20 12:17:43,PaymentAPI,/api/payments,GET,503,458,2940,7961,SRV039,PRODUCTION,E105,N,TXN0000018100
API000013899,2026-03-15 01:22:40,StatementAPI,/api/statements,POST,503,32,4612,7218,SRV027,PRODUCTION,E101,N,TXN0000011021
API000013907,2024-12-22 18:50:06,AccountAPI,/api/accounts,POST,502,84,3391,3525,SRV036,PRODUCTION,E102,N,TXN0000015510
API000013916,2025-02-15 16:26:42,NotificationAPI,/api/notifications,GET,500,406,5000,7738,SRV018,PRODUCTION,E109,N,
API000013919,2023-08-17 21:24:18,LoanAPI,/api/loans,GET,503,149,3988,9860,SRV003,PRODUCTION,E105,N,TXN0000003236
API000013949,2023-06-20 20:56:22,TransactionAPI,/api/transactions,PUT,502,113,967,5197,SRV037,PRODUCTION,E109,N,TXN0000002587
API000013972,2023-11-25 02:07:42,StatementAPI,/api/statements,GET,500,215,829,7757,SRV029,PRODUCTION,E105,N,TXN0000013973
API000013980,2026-06-06 12:12:42,KYCAPI,/api/kyc,POST,500,136,2287,3236,SRV001,PRODUCTION,E100,N,TXN0000002597
API000013986,2024-09-07 23:52:35,FraudAPI,/api/fraud,POST,504,72,4787,7195,SRV031,PRODUCTION,E103,Y,
API000014003,2023-01-20 16:18:23,PaymentAPI,/api/payments,POST,504,42,3733,6818,SRV029,PRODUCTION,E111,Y,TXN0000002715
API000014011,2024-12-21 10:46:06,AuthAPI,/api/auth,PUT,503,97,2345,8774,SRV003,PRODUCTION,E101,N,
API000014013,2023-10-29 15:12:48,AccountAPI,/api/accounts,POST,504,103,2279,252,SRV031,SIT,E110,Y,TXN0000012024
API000014027,2025-12-23 11:58:11,TransactionAPI,/api/transactions,POST,500,276,3563,8826,SRV017,PRODUCTION,E102,N,TXN0000007736
API000014033,2023-10-06 19:10:34,AccountAPI,/api/accounts,POST,504,135,3411,4134,SRV025,UAT,E110,Y,TXN0000015910
API000014052,2023-05-16 09:58:30,PaymentAPI,/api/payments,POST,502,302,4276,5412,SRV027,PRODUCTION,E100,N,TXN0000004447
API000014053,2024-06-23 17:18:32,PaymentAPI,/api/payments,GET,504,141,1322,8598,SRV010,PRODUCTION,E103,Y,
API000014059,2026-01-10 01:54:31,AccountAPI,/api/accounts,POST,502,312,763,5180,SRV029,UAT,E108,N,
API000014062,2024-06-17 10:53:18,NotificationAPI,/api/notifications,PUT,503,108,280,7733,SRV022,PRODUCTION,E101,N,TXN0000004413
API000014090,2024-10-12 03:57:00,TransactionAPI,/api/transactions,GET,502,177,1901,207,SRV034,PRODUCTION,E103,N,TXN0000002450
API000014100,2025-07-07 04:59:59,FraudAPI,/api/fraud,GET,504,30,4877,1200,SRV029,PRODUCTION,E110,Y,TXN0000015720
API000014122,2026-05-25 05:20:14,FraudAPI,/api/fraud,DELETE,504,813,2459,9150,SRV020,PRODUCTION,E104,Y,TXN0000017992
API000014128,2024-09-19 14:57:31,FraudAPI,/api/fraud,GET,500,441,1577,1678,SRV036,PRODUCTION,E108,N,
API000014134,2024-03-27 21:15:37,KYCAPI,/api/kyc,POST,500,546,2971,8632,SRV034,PRODUCTION,E100,N,TXN0000003669
API000014150,2025-01-01 21:44:39,CustomerAPI,/api/customers,POST,503,286,3990,8346,SRV037,PRODUCTION,E110,N,TXN0000000408
API000014153,2023-11-05 13:17:05,AuthAPI,/api/auth,GET,502,131,1440,620,SRV032,PRODUCTION,E100,N,
API000014160,2023-02-02 07:55:13,PaymentAPI,/api/payments,GET,500,632,779,7405,SRV013,SIT,E102,N,
API000014165,2023-03-12 06:42:36,AuthAPI,/api/auth,POST,500,229,4014,2148,SRV027,PRODUCTION,E107,N,TXN0000022236
API000014184,2026-04-17 08:22:37,LoanAPI,/api/loans,DELETE,503,140,4540,2939,SRV008,PRODUCTION,E102,N,TXN0000015219
API000014208,2024-08-24 10:11:37,LoanAPI,/api/loans,GET,504,294,2686,1880,SRV006,PRODUCTION,E107,Y,TXN0000004509
API000014210,2025-09-01 22:18:39,FraudAPI,/api/fraud,PUT,504,45,2426,5360,SRV028,PRODUCTION,E102,Y,TXN0000012756
API000014211,2026-01-29 21:15:22,AuthAPI,/api/auth,GET,502,278,5000,6550,SRV033,UAT,E101,N,TXN0000013654
API000014224,2024-05-05 04:55:19,NotificationAPI,/api/notifications,PUT,504,429,3610,5864,SRV013,PRODUCTION,E101,Y,
API000014241,2026-06-11 07:20:17,FraudAPI,/api/fraud,POST,504,217,3779,452,SRV032,PRODUCTION,E111,Y,
API000014242,2025-10-12 19:22:16,CustomerAPI,/api/customers,GET,504,380,4740,274,SRV040,PRODUCTION,E110,Y,TXN0000019759
API000014247,2026-07-07 21:20:04,TransactionAPI,/api/transactions,GET,500,497,2970,9360,SRV028,PRODUCTION,E111,N,TXN0000013685
API000014253,2023-03-06 15:50:27,NotificationAPI,/api/notifications,POST,503,524,2424,2083,SRV030,PRODUCTION,E108,N,TXN0000022496
API000014255,2025-09-20 03:15:56,FraudAPI,/api/fraud,POST,500,208,4854,6601,SRV018,PRODUCTION,E106,N,
API000014272,2025-02-16 00:14:37,AuthAPI,/api/auth,PUT,500,661,1980,4123,SRV035,PRODUCTION,E102,N,TXN0000000987
API000014276,2023-05-14 22:00:37,StatementAPI,/api/statements,GET,504,104,3996,3339,SRV021,PRODUCTION,E102,Y,TXN0000000177
API000014286,2024-08-06 07:31:33,KYCAPI,/api/kyc,GET,502,104,1314,8589,SRV020,PRODUCTION,E111,N,
API000014289,2025-02-15 18:28:35,AuthAPI,/api/auth,DELETE,502,51,717,6608,SRV002,SIT,E106,N,
API000014293,2025-08-04 08:37:53,AuthAPI,/api/auth,POST,500,120,578,533,SRV015,PRODUCTION,E109,N,
API000014309,2023-12-08 02:46:57,TransactionAPI,/api/transactions,POST,500,106,1923,7048,SRV005,UAT,E108,N,TXN0000001040
API000014312,2024-09-12 14:32:11,NotificationAPI,/api/notifications,POST,503,104,1521,8756,SRV001,PRODUCTION,E109,N,
API000014321,2024-11-02 16:31:08,TransactionAPI,/api/transactions,GET,502,158,2726,1471,SRV004,PRODUCTION,E103,N,TXN0000019731
API000014343,2026-04-24 00:53:47,AuthAPI,/api/auth,GET,504,95,3523,3762,SRV019,PRODUCTION,E100,Y,
API000014407,2023-10-22 18:21:55,AccountAPI,/api/accounts,GET,504,167,227,9767,SRV020,PRODUCTION,E106,Y,TXN0000017480
API000014411,2023-12-18 23:03:26,KYCAPI,/api/kyc,GET,500,208,459,8891,SRV023,PRODUCTION,E101,N,
API000014440,2026-05-28 02:49:38,LoanAPI,/api/loans,POST,504,70,4419,2849,SRV026,PRODUCTION,E111,Y,TXN0000024795
API000014443,2024-08-09 22:44:28,AccountAPI,/api/accounts,POST,500,166,2928,4254,SRV019,PRODUCTION,E106,N,TXN0000011592
API000014446,2026-01-11 14:02:10,NotificationAPI,/api/notifications,GET,504,120,1217,2369,SRV021,PRODUCTION,E106,Y,TXN0000004661
API000014447,2023-07-28 09:10:00,TransactionAPI,/api/transactions,POST,500,199,3359,7560,SRV040,SIT,E104,N,
API000014455,2025-01-19 04:55:15,FraudAPI,/api/fraud,POST,500,572,1362,816,SRV031,PRODUCTION,E107,N,TXN0000011321
API000014475,2024-02-27 07:00:50,AccountAPI,/api/accounts,GET,500,98,276,9591,SRV016,PRODUCTION,E106,N,TXN0000008376
API000014483,2023-10-12 08:45:59,StatementAPI,/api/statements,POST,500,211,4341,5067,SRV031,PRODUCTION,E106,N,TXN0000010479
API000014487,2025-03-17 16:44:10,PaymentAPI,/api/payments,GET,500,143,3616,8879,SRV029,PRODUCTION,E110,N,TXN0000014237
API000014494,2024-04-09 23:51:46,CustomerAPI,/api/customers,POST,503,200,3268,5596,SRV020,PRODUCTION,E110,N,TXN0000012081
API000014498,2023-10-06 10:33:01,NotificationAPI,/api/notifications,GET,502,305,3590,7283,SRV007,PRODUCTION,E106,N,TXN0000003860
API000014515,2025-04-11 01:42:32,PaymentAPI,/api/payments,GET,503,97,3456,8062,SRV029,UAT,E107,N,TXN0000018055
API000014520,2023-02-13 09:43:32,LoanAPI,/api/loans,POST,504,237,4445,9198,SRV006,PRODUCTION,E103,Y,
API000014523,2023-03-03 03:07:24,AuthAPI,/api/auth,GET,502,443,151,7291,SRV017,PRODUCTION,E103,N,TXN0000013605
API000014533,2023-04-17 14:12:39,FraudAPI,/api/fraud,POST,504,648,250,2788,SRV039,PRODUCTION,E102,Y,
API000014549,2025-07-17 11:18:47,FraudAPI,/api/fraud,POST,502,1057,3046,1061,SRV040,PRODUCTION,E109,N,TXN0000024030
API000014569,2025-04-11 00:10:25,AccountAPI,/api/accounts,POST,500,258,3813,7233,SRV004,PRODUCTION,E108,N,
API000014577,2026-02-23 03:57:35,AccountAPI,/api/accounts,GET,504,59,3697,7871,SRV006,PRODUCTION,E104,Y,
API000014579,2024-06-17 15:57:46,PaymentAPI,/api/payments,POST,500,674,2847,200,SRV032,PRODUCTION,E110,N,
API000014587,2025-02-02 08:54:12,StatementAPI,/api/statements,PUT,504,87,957,2529,SRV027,PRODUCTION,E106,Y,TXN0000021098
API000014595,2026-03-14 03:26:56,StatementAPI,/api/statements,DELETE,502,70,2916,5452,SRV017,PRODUCTION,E106,N,TXN0000005118
API000014601,2025-11-29 06:09:04,AuthAPI,/api/auth,POST,502,242,1562,7289,SRV025,PRODUCTION,E107,N,
API000014610,2024-06-28 03:57:19,AccountAPI,/api/accounts,GET,502,326,4323,6875,SRV005,PRODUCTION,E111,N,TXN0000022992
API000014615,2023-11-15 22:00:16,AccountAPI,/api/accounts,POST,504,40,4754,2809,SRV038,PRODUCTION,E105,Y,TXN0000000518
API000014632,2023-01-03 01:48:16,AccountAPI,/api/accounts,POST,500,613,1618,8211,SRV004,PRODUCTION,E111,N,
API000014637,2024-07-12 13:44:21,FraudAPI,/api/fraud,POST,504,42,4952,8505,SRV002,PRODUCTION,E106,Y,TXN0000016100
API000014649,2026-03-01 04:16:32,FraudAPI,/api/fraud,GET,503,103,3235,1509,SRV006,PRODUCTION,E101,N,TXN0000010331
API000014653,2024-09-13 05:43:16,CustomerAPI,/api/customers,POST,503,71,702,9302,SRV034,UAT,E103,N,TXN0000011979
API000014707,2024-09-23 21:48:49,AccountAPI,/api/accounts,GET,500,121,1057,7635,SRV013,UAT,E107,N,
API000014708,2024-09-10 22:56:29,AccountAPI,/api/accounts,POST,500,51,1753,2827,SRV007,PRODUCTION,E109,N,
API000014724,2024-08-02 03:40:59,LoanAPI,/api/loans,GET,504,455,142,504,SRV008,PRODUCTION,E106,Y,TXN0000024558
API000014729,2025-11-04 22:22:40,StatementAPI,/api/statements,GET,500,86,4644,9119,SRV037,UAT,E100,N,TXN0000019579
API000014736,2024-01-29 03:56:19,FraudAPI,/api/fraud,POST,504,1045,3046,5216,SRV012,SIT,E100,Y,TXN0000018748
API000014737,2026-01-24 15:08:55,LoanAPI,/api/loans,GET,504,133,898,281,SRV033,PRODUCTION,E111,Y,TXN0000019535
API000014749,2025-11-22 21:16:14,LoanAPI,/api/loans,POST,504,139,607,268,SRV036,UAT,E106,Y,
API000014762,2025-01-04 13:15:53,AuthAPI,/api/auth,PUT,502,183,2750,3457,SRV037,PRODUCTION,E103,N,TXN0000003449
API000014796,2025-01-08 11:19:47,NotificationAPI,/api/notifications,GET,500,322,3524,5305,SRV026,PRODUCTION,E108,N,TXN0000020595
API000014801,2024-10-22 01:12:36,PaymentAPI,/api/payments,GET,502,505,715,575,SRV039,PRODUCTION,E105,N,
API000014806,2025-04-13 00:56:48,PaymentAPI,/api/payments,GET,504,150,4348,6173,SRV006,PRODUCTION,E101,Y,TXN0000004443
API000014812,2023-12-28 17:23:20,CustomerAPI,/api/customers,GET,500,113,2530,8670,SRV001,SIT,E110,N,
API000014815,2024-05-30 09:32:25,AuthAPI,/api/auth,POST,503,78,193,6360,SRV010,UAT,E105,N,TXN0000015745
API000014816,2026-04-10 14:14:53,LoanAPI,/api/loans,PUT,503,250,3987,6636,SRV028,UAT,E104,N,TXN0000020285
API000014821,2024-12-05 14:06:35,NotificationAPI,/api/notifications,POST,504,51,3706,4816,SRV011,SIT,E107,Y,TXN0000005670
API000014824,2026-03-11 08:46:48,CustomerAPI,/api/customers,POST,502,133,1683,7394,SRV017,PRODUCTION,E103,N,TXN0000024503
API000014826,2026-05-27 17:03:43,KYCAPI,/api/kyc,GET,504,243,3370,5959,SRV037,PRODUCTION,E104,Y,TXN0000005023
API000014829,2024-02-15 10:39:40,LoanAPI,/api/loans,GET,504,24,2202,1260,SRV033,SIT,E107,Y,
API000014833,2025-01-27 04:31:14,AuthAPI,/api/auth,GET,504,343,209,5851,SRV036,PRODUCTION,E102,Y,TXN0000015845
API000014844,2023-06-18 23:51:19,NotificationAPI,/api/notifications,POST,502,508,4367,387,SRV031,PRODUCTION,E101,N,TXN0000017323
API000014850,2023-05-03 17:26:07,KYCAPI,/api/kyc,DELETE,504,90,4596,4476,SRV020,PRODUCTION,E111,Y,
API000014854,2026-05-09 16:07:25,KYCAPI,/api/kyc,POST,500,788,1556,9568,SRV023,PRODUCTION,E103,N,TXN0000011818
API000014857,2023-07-12 22:10:19,StatementAPI,/api/statements,POST,502,387,1572,6095,SRV009,PRODUCTION,E101,N,
API000014870,2025-03-31 02:11:45,LoanAPI,/api/loans,POST,500,393,2641,559,SRV018,PRODUCTION,E108,N,TXN0000003896
API000014876,2025-01-20 15:07:49,PaymentAPI,/api/payments,GET,500,268,2097,1792,SRV008,UAT,E110,N,TXN0000020662
API000014885,2026-06-14 06:35:39,PaymentAPI,/api/payments,POST,502,137,643,6519,SRV031,PRODUCTION,E104,N,
API000014896,2025-05-11 14:04:14,AuthAPI,/api/auth,POST,502,186,3369,6801,SRV005,PRODUCTION,E106,N,TXN0000020918
API000014918,2023-05-03 08:06:07,LoanAPI,/api/loans,DELETE,502,259,519,7691,SRV006,PRODUCTION,E103,N,TXN0000010130
API000014925,2024-07-16 05:43:44,StatementAPI,/api/statements,GET,502,134,2098,9355,SRV022,PRODUCTION,E103,N,
API000014936,2025-03-05 17:23:16,AccountAPI,/api/accounts,POST,503,133,2263,7418,SRV028,PRODUCTION,E109,N,TXN0000021102
API000014938,2024-07-17 04:55:39,AccountAPI,/api/accounts,PUT,503,221,626,912,SRV024,PRODUCTION,E106,N,TXN0000012432
API000014953,2024-06-23 01:41:54,StatementAPI,/api/statements,GET,502,131,2886,9231,SRV027,PRODUCTION,E105,N,TXN0000023523
API000014979,2025-11-15 09:40:02,NotificationAPI,/api/notifications,POST,500,120,4596,6128,SRV005,PRODUCTION,E102,N,TXN0000022638
API000014990,2024-11-12 13:39:01,FraudAPI,/api/fraud,GET,504,127,353,1403,SRV013,PRODUCTION,E106,Y,TXN0000016599
